"from","to","r","t","p.value","FDR","Type"
"CRO-02G000960","CRO-02G005470",0.795385902893988,4.731544014329416,1.9612642953919024e-4,0.007836369613220047,"co-expressed"
"CRO-02G003890","CRO-02G005470",0.9131035380734622,8.074607433508627,1.0098863504036225e-6,1.1939798016480581e-4,"co-expressed"
"CRO-02G001090","CRO-02G005520",0.9990345028937088,81.99106550840625,2.46701348265611e-19,1.2807467428400134e-14,"co-expressed"
"CRO-02G001090","CRO-02G007260",0.8105218008811343,4.989475258039836,1.2375794308500348e-4,0.0055504286670423515,"co-expressed"
"CRO-02G001090","CRO-02G011880",0.9975663886279887,51.58664216008454,1.0009272619815194e-16,9.380565183383051e-13,"co-expressed"
"CRO-01G032400","CRO-02G012840",0.8302349251117348,5.370257136870355,6.373967716506043e-5,0.00335168076455627,"co-expressed"
"CRO-02G001090","CRO-02G016670",0.9979116518425832,55.70243469611583,3.7054939943376615e-17,4.406984607490981e-13,"co-expressed"
"CRO-02G001090","CRO-02G016760",0.9840990318165234,19.976390718587858,1.92766717532935e-11,1.4054474535201105e-8,"co-expressed"
"CRO-01G032400","CRO-02G018160",0.8495283726028191,5.806196855018818,3.056092267449286e-5,0.0018989766099122344,"co-expressed"
"CRO-01G032400","CRO-02G018360",0.8724992764754793,6.438276109436149,1.1033181814103494e-5,8.492653980141776e-4,"co-expressed"
"CRO-01G032400","CRO-02G018640",0.8861643991657009,6.895363268433716,5.464230931107881e-6,4.815146789082804e-4,"co-expressed"
"CRO-02G001090","CRO-02G019950",0.902575139980316,7.558737082697285,2.0691985066411628e-6,2.1681471820845223e-4,"co-expressed"
"CRO-01G006750","CRO-02G019960",0.9836308476659473,19.681595165048176,2.3252056049451505e-11,1.6412894106144295e-8,"co-expressed"
"CRO-01G010020","CRO-02G019960",0.9697044175584342,14.312676904408582,1.2294385253881783e-9,4.3275658892478245e-7,"co-expressed"
"CRO-01G027010","CRO-02G019960",0.9889395835446889,24.040577785643947,1.842174591717358e-12,2.1043733877197905e-9,"co-expressed"
"CRO-02G005470","CRO-02G019960",0.9104328236343383,7.935590627396278,1.2214119347994608e-6,1.3997354635694132e-4,"co-expressed"
"CRO-02G001090","CRO-02G020830",0.9989363431408775,78.11046719966986,4.628055682020644e-19,1.9277137486638768e-14,"co-expressed"
"CRO-02G001090","CRO-02G021150",0.7840460908071514,4.554384574222774,2.70400339918006e-4,0.009944781336067937,"co-expressed"
"CRO-02G001090","CRO-02G022910",0.8965013203570629,7.29589592585801,3.019796276810972e-6,2.958308700181655e-4,"co-expressed"
"CRO-02G001090","CRO-02G023440",-0.9777554100500385,-16.807511262882446,1.6831438031234258e-10,8.307683123053249e-8,"co-expressed"
"CRO-01G032400","CRO-02G025060",0.9201667122479892,8.473770910463262,5.922643141879224e-7,7.64329857528937e-5,"co-expressed"
"CRO-02G001090","CRO-02G025790",0.9983367958785517,62.436943620542,8.447218239622971e-18,1.5019688241479813e-13,"co-expressed"
"CRO-01G032400","CRO-02G028270",0.8891335255510743,7.00498510085953,4.635953409317779e-6,4.2048584414008965e-4,"co-expressed"
"CRO-02G001090","CRO-02G028550",0.8610895586732706,6.106170369081451,1.8714560897231063e-5,0.0012934603253521278,"co-expressed"
"CRO-02G001090","CRO-02G029040",0.9619624009127586,12.69632074144859,5.296666846934007e-9,1.4673639494354373e-6,"co-expressed"
"CRO-02G001090","CRO-02G029620",0.9996361519921462,133.62205284650238,4.344032820540915e-22,3.9083263286406606e-16,"co-expressed"
"CRO-01G032400","CRO-02G029900",0.8167687574791196,5.104123845322313,1.0113762336018726e-4,0.004764906828291972,"co-expressed"
"CRO-02G001090","CRO-03G000120",0.9848255803862329,20.460383889028986,1.4248335751259806e-11,1.099419183139661e-8,"co-expressed"
"CRO-01G032400","CRO-03G000490",0.860612269595629,6.093109682831017,1.911347518648054e-5,0.0013155941019398786,"co-expressed"
"CRO-01G011220","CRO-03G003150",0.8830501320598958,6.784630914976208,6.461629615607136e-6,5.513379770458007e-4,"co-expressed"
"CRO-01G013240","CRO-03G003150",0.7936774049119865,4.704030492674765,2.0610351162185368e-4,0.008134522864332668,"co-expressed"
"CRO-02G013920","CRO-03G003150",0.8969258580278607,7.313549049836752,2.943288056773112e-6,2.8961614549060185e-4,"co-expressed"
"CRO-02G016720","CRO-03G003150",0.9121863887396229,8.02618625557536,1.0787666184572722e-6,1.2609670347226294e-4,"co-expressed"
"CRO-01G032400","CRO-03G003370",0.8315413568578977,5.397597748369195,6.0820616875524305e-5,0.0032358202452225336,"co-expressed"
"CRO-01G000560","CRO-03G003540",0.9978027640121887,54.300236632356054,5.1548141498512025e-17,5.711559471208285e-13,"co-expressed"
"CRO-01G005870","CRO-03G003540",0.9453343093562525,10.452075868320215,5.37316333131637e-8,1.0234650991204086e-5,"co-expressed"
"CRO-01G006470","CRO-03G003540",0.8624746730494856,6.1444285147427555,1.7595708432945844e-5,0.0012314751133487907,"co-expressed"
"CRO-01G011240","CRO-03G003540",0.999463481470218,110.02452579135431,5.420446330183683e-21,1.1093240022137016e-15,"co-expressed"
"CRO-01G014580","CRO-03G003540",0.8831882651449496,6.789454145152555,6.414395933407432e-6,5.479625535318432e-4,"co-expressed"
"CRO-01G020710","CRO-03G003540",0.9991149249654556,85.64030328558455,1.401987167270895e-19,9.177623173942792e-15,"co-expressed"
"CRO-01G023900","CRO-03G003540",0.9274142816765766,8.939893184541901,3.247786817466348e-7,4.616021294231577e-5,"co-expressed"
"CRO-01G027000","CRO-03G003540",0.9361452495137714,9.599516078918185,1.4424446289182044e-7,2.3369722549839885e-5,"co-expressed"
"CRO-01G027990","CRO-03G003540",0.9831682416429214,19.402379474100748,2.7838817408655624e-11,1.9013847471083807e-8,"co-expressed"
"CRO-01G030290","CRO-03G003540",0.9690618737553568,14.15619375548578,1.4069514322454942e-9,4.849196305513604e-7,"co-expressed"
"CRO-01G030300","CRO-03G003540",-0.9753053640671224,-15.921861928544475,3.300044721149521e-10,1.4445121317593772e-7,"co-expressed"
"CRO-01G030570","CRO-03G003540",0.9392536803919925,9.86682178614946,1.0508047952220885e-7,1.790771296248783e-5,"co-expressed"
"CRO-01G030620","CRO-03G003540",-0.807540670966107,-4.9365388340120004,1.3592673347523942e-4,0.005954952285097335,"co-expressed"
"CRO-01G030870","CRO-03G003540",-0.8302292007791781,-5.370137970479402,6.375271642757985e-5,0.0033522238131759837,"co-expressed"
"CRO-02G000180","CRO-03G003540",0.8453056617323753,5.704454065083639,3.61946549112876e-5,0.0021659016311064484,"co-expressed"
"CRO-02G000920","CRO-03G003540",0.9990298122887101,81.79233456768672,2.545937980980561e-19,1.2807467428400134e-14,"co-expressed"
"CRO-02G001090","CRO-03G003540",0.9987545877579088,72.1762246320964,1.2898394762813138e-18,3.947172029967e-14,"co-expressed"
"CRO-02G002580","CRO-03G003540",0.9932380540392839,30.846762785006494,7.598838851703706e-14,1.67237654473528e-10,"co-expressed"
"CRO-02G005520","CRO-03G003540",0.9990589870280685,83.05240197355711,2.0877908736777978e-19,1.1574150443196586e-14,"co-expressed"
"CRO-02G007260","CRO-03G003540",0.8291150351729222,5.347047355263173,6.633276219042665e-5,0.0034549308568311917,"co-expressed"
"CRO-02G011880","CRO-03G003540",0.9966481212934866,43.92569223748881,8.001877487265125e-16,4.7239430284071076e-12,"co-expressed"
"CRO-02G016670","CRO-03G003540",0.9963953284548412,42.34939761558158,1.2828710405241705e-15,6.76046043642099e-12,"co-expressed"
"CRO-02G016760","CRO-03G003540",0.9866259649325381,21.8240292092665,6.296739055517369e-12,5.65161225882779e-9,"co-expressed"
"CRO-02G019950","CRO-03G003540",0.9055221493485806,7.694825064628453,1.7071211692404995e-6,1.8496759429231628e-4,"co-expressed"
"CRO-02G020830","CRO-03G003540",0.9984294061994495,64.25585318534351,5.822087869347744e-18,1.1692259946545014e-13,"co-expressed"
"CRO-02G021150","CRO-03G003540",0.804376919218603,4.881548381106598,1.4989490493541745e-4,0.0064085595743351995,"co-expressed"
"CRO-02G022910","CRO-03G003540",0.8916499416421848,7.101189482606608,4.018367943736005e-6,3.7400870549828577e-4,"co-expressed"
"CRO-02G023440","CRO-03G003540",-0.9760610191551754,-16.18063796088514,2.7013403483278716e-10,1.222182667984637e-7,"co-expressed"
"CRO-02G025790","CRO-03G003540",0.9994454747002549,108.22194047444142,6.7174518583662056e-21,1.208738287394415e-15,"co-expressed"
"CRO-02G028550","CRO-03G003540",0.8534695354411508,5.9047703345779885,2.597623806584091e-5,0.0016728094902180995,"co-expressed"
"CRO-02G029040","CRO-03G003540",0.9609037748165484,12.51284372503983,6.315112765442409e-9,1.7045802697313497e-6,"co-expressed"
"CRO-02G029620","CRO-03G003540",0.9993121429579767,97.15909147283116,2.72468228115633e-20,3.3126981734545267e-15,"co-expressed"
"CRO-03G000120","CRO-03G003540",0.984985719286735,20.571722206569927,1.330398570305773e-11,1.0388470696963236e-8,"co-expressed"
"CRO-01G001040","CRO-03G003560",0.9714711002650854,14.769433672234983,8.354957375038943e-10,3.1278053097145826e-7,"co-expressed"
"CRO-01G004350","CRO-03G003560",0.8350382782886675,5.472224496722701,5.354379522319911e-5,0.0029321180834871877,"co-expressed"
"CRO-01G005050","CRO-03G003560",0.9046408455088534,7.6535006988196415,1.8093685457473517e-6,1.9410131165747274e-4,"co-expressed"
"CRO-01G006240","CRO-03G003560",0.8203213575900612,5.171701304065933,8.986755124639547e-5,0.004357287985362255,"co-expressed"
"CRO-01G007510","CRO-03G003560",-0.8900470604963782,-7.0395502804014995,4.403223799914646e-6,4.0327175910900354e-4,"co-expressed"
"CRO-01G008860","CRO-03G003560",0.97343010201184,15.327475496062663,5.286594568597825e-10,2.1413421273939595e-7,"co-expressed"
"CRO-01G009920","CRO-03G003560",0.9121151246943081,8.022454166866519,1.0842790053089046e-6,1.2662259820311279e-4,"co-expressed"
"CRO-01G013240","CRO-03G003560",0.8899094135638556,7.034316262445016,4.437654825735825e-6,4.0576426345730743e-4,"co-expressed"
"CRO-01G013530","CRO-03G003560",0.9862575745691256,21.52348292327989,7.506515294219179e-12,6.5044111673118854e-9,"co-expressed"
"CRO-01G020260","CRO-03G003560",0.869719061657835,6.353631867707848,1.2605560101299522e-5,9.444552254289484e-4,"co-expressed"
"CRO-01G020380","CRO-03G003560",0.810378147344121,4.986898803591046,1.2432309043538064e-4,0.005569751812471468,"co-expressed"
"CRO-01G021480","CRO-03G003560",0.9709612024829191,14.633398547367287,9.363081201934721e-10,3.44172420223103e-7,"co-expressed"
"CRO-01G026840","CRO-03G003560",0.9875272619948561,22.614309036730482,4.009582422873759e-12,3.924522743537338e-9,"co-expressed"
"CRO-01G027200","CRO-03G003560",0.9632152105475723,12.923403844917393,4.273440076501359e-9,1.2253996802741817e-6,"co-expressed"
"CRO-01G027620","CRO-03G003560",0.952018473159318,11.216001487573255,2.3395236558243623e-8,5.095795848412285e-6,"co-expressed"
"CRO-01G028790","CRO-03G003560",0.9958007528716879,39.21929823692208,3.455842166192804e-15,1.480956432078763e-11,"co-expressed"
"CRO-01G030330","CRO-03G003560",0.8589307294571288,6.047585304061001,2.0575401776375416e-5,0.0013928197684266533,"co-expressed"
"CRO-01G030520","CRO-03G003560",0.9901272953461258,25.468549329734874,8.82847347685334e-13,1.164056648208001e-9,"co-expressed"
"CRO-01G030660","CRO-03G003560",0.8218348396051162,5.20104164503105,8.539045484838096e-5,0.0041909854361464795,"co-expressed"
"CRO-01G031150","CRO-03G003560",0.9436757381090203,10.283354421110625,6.49903693354657e-8,1.199176277504481e-5,"co-expressed"
"CRO-01G031240","CRO-03G003560",0.9271078967793808,8.918846719570768,3.3354269626698144e-7,4.720300182958493e-5,"co-expressed"
"CRO-01G032060","CRO-03G003560",0.9822107700876007,18.85918315570174,3.979538011610727e-11,2.5515894733795403e-8,"co-expressed"
"CRO-01G032230","CRO-03G003560",0.806657645943487,4.921069494052798,1.3971339720803125e-4,0.006078284710402496,"co-expressed"
"CRO-01G032260","CRO-03G003560",0.9879079676169479,22.974198878779237,3.280869055098562e-12,3.3474537540278208e-9,"co-expressed"
"CRO-01G033160","CRO-03G003560",0.9765985295046922,16.37219595711997,2.333644203868748e-10,1.0865140189508966e-7,"co-expressed"
"CRO-02G000210","CRO-03G003560",0.970579792081816,14.533929183309365,1.0182527082580362e-9,3.6964249581171524e-7,"co-expressed"
"CRO-02G000230","CRO-03G003560",0.9973806478326974,49.7170381908278,1.6137542592404985e-16,1.3645626945852223e-12,"co-expressed"
"CRO-02G000810","CRO-03G003560",0.8643549409784371,6.197228459556368,1.6165990525976046e-5,0.0011514591950393977,"co-expressed"
"CRO-02G002960","CRO-03G003560",0.9785606298827848,17.130842517996562,1.3270322983139173e-10,6.842011225174965e-8,"co-expressed"
"CRO-02G004380","CRO-03G003560",0.9707109979874099,14.567930779583335,9.894080041703458e-10,3.6062647113598286e-7,"co-expressed"
"CRO-02G005050","CRO-03G003560",0.8696416277918853,6.35131053862195,1.2651877509099263e-5,9.470592214903328e-4,"co-expressed"
"CRO-02G010700","CRO-03G003560",0.9314346566413118,9.228513070515575,2.2647291295398837e-7,3.406635454168116e-5,"co-expressed"
"CRO-02G016790","CRO-03G003560",0.9521500789693046,11.232589040047593,2.2988617491020204e-8,5.020598882578619e-6,"co-expressed"
"CRO-02G018160","CRO-03G003560",0.9512435271203208,11.119660115388404,2.591421301857716e-8,5.549658979705917e-6,"co-expressed"
"CRO-02G018640","CRO-03G003560",0.947412087676588,10.674282730385293,4.197972042527445e-8,8.328053519575779e-6,"co-expressed"
"CRO-02G020220","CRO-03G003560",0.9474276086731793,10.675990656753983,4.1900833396828565e-8,8.314919009909273e-6,"co-expressed"
"CRO-02G023750","CRO-03G003560",0.8137341644733425,5.047784515128107,1.1165914405005797e-4,0.005135243007229904,"co-expressed"
"CRO-02G025060","CRO-03G003560",0.8343833297091785,5.458084096188367,5.484911620692811e-5,0.0029860312625632768,"co-expressed"
"CRO-02G025780","CRO-03G003560",0.8092906136124154,4.967478316362179,1.2867050933233884e-4,0.005716783073891617,"co-expressed"
"CRO-02G026670","CRO-03G003560",0.8063120460525718,4.915040824079856,1.412187349009188e-4,0.006128247098306852,"co-expressed"
"CRO-02G028240","CRO-03G003560",0.8467120725544341,5.737911663469103,3.4230424029483925e-5,0.00207343282924398,"co-expressed"
"CRO-02G029050","CRO-03G003560",0.925586623047105,8.816205577512612,3.8004753195642086e-7,5.269684747113274e-5,"co-expressed"
"CRO-02G029900","CRO-03G003560",0.9733423747080401,15.301195236734946,5.399946405617715e-10,2.17731492593314e-7,"co-expressed"
"CRO-03G000490","CRO-03G003560",0.9635320789183042,12.982650050759004,4.042855299874495e-9,1.168966741643233e-6,"co-expressed"
"CRO-03G000880","CRO-03G003560",0.8950959142899217,7.2381812126702245,3.284995322074449e-6,3.1714206061361295e-4,"co-expressed"
"CRO-03G003340","CRO-03G003560",0.9004792132060709,7.465465723308589,2.363909292496607e-6,2.420386192059745e-4,"co-expressed"
"CRO-03G003370","CRO-03G003560",0.975953275188471,16.143005693689634,2.7806319217386877e-10,1.2518687650061537e-7,"co-expressed"
"CRO-01G001040","CRO-03G003570",0.8977177841853747,7.346756185168978,2.8048831901299288e-6,2.7848114752122995e-4,"co-expressed"
"CRO-01G004240","CRO-03G003570",0.8016828403541159,4.835650963332332,1.626954605908052e-4,0.006816480669346532,"co-expressed"
"CRO-01G004350","CRO-03G003570",0.8138499325452273,5.049911096109589,1.1124194004017057e-4,0.005121099624223069,"co-expressed"
"CRO-01G005050","CRO-03G003570",0.904070624465751,7.6270518563060765,1.8782074448653055e-6,2.001354002114451e-4,"co-expressed"
"CRO-01G006390","CRO-03G003570",0.82937304606598,5.352376267644374,6.572778598300686e-5,0.0034306450811391444,"co-expressed"
"CRO-01G007510","CRO-03G003570",-0.8246534098870673,-5.256592140040073,7.754067139532915e-5,0.0038938693503297373,"co-expressed"
"CRO-01G008860","CRO-03G003570",0.9061640103925264,7.72526940667591,1.6357267799403261e-6,1.784959470105171e-4,"co-expressed"
"CRO-01G009920","CRO-03G003570",0.7894890403125769,4.637841524197483,2.3232441195421895e-4,0.008889254435599368,"co-expressed"
"CRO-01G013240","CRO-03G003570",0.8399869281758594,5.581605059986196,4.448378615558963e-5,0.0025396321089018333,"co-expressed"
"CRO-01G013530","CRO-03G003570",0.9612286543983612,12.568366399237332,5.986417014377699e-9,1.6273084555159959e-6,"co-expressed"
"CRO-01G020260","CRO-03G003570",0.8446128721726142,5.688126352559525,3.719586653128224e-5,0.0022116926256159296,"co-expressed"
"CRO-01G021480","CRO-03G003570",0.911047148444895,7.967038042892805,1.1697492488300837e-6,1.3496068212008545e-4,"co-expressed"
"CRO-01G026840","CRO-03G003570",0.9264085420073136,8.87128079300554,3.5429165817702227e-7,4.965080288811843e-5,"co-expressed"
"CRO-01G027200","CRO-03G003570",0.9298674245787882,9.113161743311194,2.6130430606467726e-7,3.8406764060378705e-5,"co-expressed"
"CRO-01G027620","CRO-03G003570",0.8673739185754681,6.284169951208837,1.4072271571078178e-5,0.0010301894849793355,"co-expressed"
"CRO-01G028790","CRO-03G003570",0.9567305843655032,11.855102194624187,1.2086208028250754e-8,2.935734709237906e-6,"co-expressed"
"CRO-01G030330","CRO-03G003570",0.8547760297575151,5.9382587981179675,2.4588307785917662e-5,0.0016027199864348946,"co-expressed"
"CRO-01G030520","CRO-03G003570",0.9378954635148438,9.747635388100708,1.2092132251088343e-7,2.01468359005633e-5,"co-expressed"
"CRO-01G031150","CRO-03G003570",0.8989138724342896,7.39760852916668,2.606147718482058e-6,2.6212394382666766e-4,"co-expressed"
"CRO-01G031240","CRO-03G003570",0.9387733230326671,9.824230732557677,1.104707200966504e-7,1.8666286081763206e-5,"co-expressed"
"CRO-01G032060","CRO-03G003570",0.9348354106119555,9.492464589987335,1.6406944519479374e-7,2.6015734903376087e-5,"co-expressed"
"CRO-01G032260","CRO-03G003570",0.9256602973930529,8.821106490833351,3.7767673068325963e-7,5.241173411212498e-5,"co-expressed"
"CRO-01G033160","CRO-03G003570",0.9072161183500791,7.7758202183043705,1.5240937700321125e-6,1.6824460318739314e-4,"co-expressed"
"CRO-02G000210","CRO-03G003570",0.9003859995880256,7.46138256066338,2.377788052875856e-6,2.431681266677739e-4,"co-expressed"
"CRO-02G000230","CRO-03G003570",0.9512992222503144,11.126509258399945,2.572588455738828e-8,5.5164150297706674e-6,"co-expressed"
"CRO-02G000810","CRO-03G003570",0.8404609032588575,5.592324054802325,4.36868928255146e-5,0.0025043388558704466,"co-expressed"
"CRO-02G002960","CRO-03G003570",0.902862184146477,7.5717332348704955,2.031335694117573e-6,2.1347319948427932e-4,"co-expressed"
"CRO-02G004380","CRO-03G003570",0.94072350306026,10.000243453303693,8.993674238611615e-8,1.5725296782647058e-5,"co-expressed"
"CRO-02G005050","CRO-03G003570",0.8609314563725285,6.10183711898816,1.8845930879007296e-5,0.0013005218761001154,"co-expressed"
"CRO-02G010700","CRO-03G003570",0.8570641543432551,5.997924248548837,2.2305313684584158e-5,0.0014852929955903522,"co-expressed"
"CRO-02G016790","CRO-03G003570",0.9199296005926749,8.45955697821548,6.034398375820937e-7,7.764800083990414e-5,"co-expressed"
"CRO-02G018160","CRO-03G003570",0.9286104944007382,9.023308661571035,2.923834724851705e-7,4.2217526913000786e-5,"co-expressed"
"CRO-02G018640","CRO-03G003570",0.8786867128714632,6.63627490465661,8.109769964528852e-6,6.619574717925868e-4,"co-expressed"
"CRO-02G020220","CRO-03G003570",0.9047062225362705,7.656547511934443,1.8016123157393991e-6,1.934445532354804e-4,"co-expressed"
"CRO-02G025060","CRO-03G003570",0.7846061030296444,4.562842460508539,2.662628893294386e-4,0.009835392523163986,"co-expressed"
"CRO-02G028240","CRO-03G003570",0.8698010194380815,6.356090913967313,1.2556689899249587e-5,9.415612376895143e-4,"co-expressed"
"CRO-02G029050","CRO-03G003570",0.9237586490063009,8.696802536974383,4.4299090592213663e-7,5.9939079925729585e-5,"co-expressed"
"CRO-02G029900","CRO-03G003570",0.8971417793171942,7.32256710528624,2.9049995419160865e-6,2.864877877739672e-4,"co-expressed"
"CRO-03G000490","CRO-03G003570",0.8976579099643519,7.344232799836259,2.815154222856567e-6,2.7929275238780554e-4,"co-expressed"
"CRO-03G000880","CRO-03G003570",0.7995807781893073,4.8004136582067485,1.7329202060772098e-4,0.007144008015980873,"co-expressed"
"CRO-03G003340","CRO-03G003570",0.9010788487073091,7.491862974097196,2.2762328768516897e-6,2.3449264131253968e-4,"co-expressed"
"CRO-03G003370","CRO-03G003570",0.9194156548253154,8.428954576341715,6.282695059101131e-7,8.033285124031163e-5,"co-expressed"
"CRO-03G003560","CRO-03G003570",0.959798839068448,12.328971566231871,7.549072834780862e-9,1.979107415773746e-6,"co-expressed"
"CRO-01G032400","CRO-03G003720",0.9149436211147175,8.173998787245536,8.827250187307189e-7,1.0655088807449123e-4,"co-expressed"
"CRO-03G003560","CRO-03G003720",0.8103775425340135,4.986887961744395,1.2432547427930387e-4,0.005569778276173887,"co-expressed"
"CRO-03G003570","CRO-03G003720",0.808251142735214,4.9490545085841635,1.329413869219267e-4,0.0058585686484809545,"co-expressed"
"CRO-01G001040","CRO-03G003800",0.9391154197247027,9.854512834584835,1.0660882226285251e-7,1.8126763690117627e-5,"co-expressed"
"CRO-01G004240","CRO-03G003800",0.8168010844274776,5.104730776281364,1.0103008613047932e-4,0.004760934656957889,"co-expressed"
"CRO-01G004350","CRO-03G003800",0.8043604028183705,4.881264431337059,1.4997078957414045e-4,0.00641082906731858,"co-expressed"
"CRO-01G005050","CRO-03G003800",0.9040429934293247,7.6257759236118305,1.8815978581865545e-6,2.0042071283243472e-4,"co-expressed"
"CRO-01G007510","CRO-03G003800",-0.8778927481192286,-6.610084581217342,8.444233973407588e-6,6.838573431535236e-4,"co-expressed"
"CRO-01G008860","CRO-03G003800",0.9413889983232091,10.062246234431493,8.37086749610513e-8,1.4818915993557486e-5,"co-expressed"
"CRO-01G009920","CRO-03G003800",0.9299351084080915,9.118066175840633,2.5971256525467107e-7,3.821026212709765e-5,"co-expressed"
"CRO-01G013240","CRO-03G003800",0.8372609819515522,5.520790375091752,4.930307143631839e-5,0.0027506935452430974,"co-expressed"
"CRO-01G013530","CRO-03G003800",0.9923956704786692,29.06954795706663,1.626682598954002e-13,3.0630521855984004e-10,"co-expressed"
"CRO-01G020260","CRO-03G003800",0.8082244509617993,4.9485831827156215,1.3305256459612721e-4,0.005862376949946897,"co-expressed"
"CRO-01G021480","CRO-03G003800",0.9540496820094475,11.479701775307523,1.7748587736498258e-8,4.050427249017726e-6,"co-expressed"
"CRO-01G026840","CRO-03G003800",0.9664365308098927,13.563495418667227,2.3738313475455838e-9,7.488030514644e-7,"co-expressed"
"CRO-01G027200","CRO-03G003800",0.96271199492511494,12.830843158058554,4.662347742696374e-9,1.318677857310257e-6,"co-expressed"
"CRO-01G027620","CRO-03G003800",0.9135935750440508,8.100780085907017,9.746156455801454e-7,1.1587970084953836e-4,"co-expressed"
"CRO-01G028790","CRO-03G003800",0.9761893518931127,16.225790209198113,2.609393330764505e-10,1.1880408471470203e-7,"co-expressed"
"CRO-01G030330","CRO-03G003800",0.783946409690619,4.552882118296143,2.7114225605697406e-4,0.009966119544990503,"co-expressed"
"CRO-01G030520","CRO-03G003800",0.9740165223761125,15.50650666483134,4.5791769818707714e-10,1.8969912195363906e-7,"co-expressed"
"CRO-01G030660","CRO-03G003800",0.8064676659395722,4.917753684315789,1.405392634997395e-4,0.006104650085972578,"co-expressed"
"CRO-01G031150","CRO-03G003800",0.9523565314015178,11.25874518234625,2.2362720119468558e-8,4.905339207013327e-6,"co-expressed"
"CRO-01G031240","CRO-03G003800",0.9062218670799095,7.728028215992008,1.6294156815847473e-6,1.7791083600992685e-4,"co-expressed"
"CRO-01G032060","CRO-03G003800",0.9532757346905264,11.377247253687674,1.974687785912685e-8,4.425193287301093e-6,"co-expressed"
"CRO-01G032260","CRO-03G003800",0.9786422513678473,17.164622767845373,1.2947893568511254e-10,6.714247748466614e-8,"co-expressed"
"CRO-01G033160","CRO-03G003800",0.9589217864851696,12.1882271590902,8.667525110692323e-9,2.2284312573840895e-6,"co-expressed"
"CRO-02G000210","CRO-03G003800",0.9373576284434444,9.701480165993635,1.2772434994141352e-7,2.1095127518135212e-5,"co-expressed"
"CRO-02G000230","CRO-03G003800",0.9743634361562236,15.615259190546759,4.199588416673197e-10,1.7679064656938402e-7,"co-expressed"
"CRO-02G000810","CRO-03G003800",0.8527239300088976,5.885843062968986,2.6796908978971423e-5,0.001714150148482779,"co-expressed"
"CRO-02G002960","CRO-03G003800",0.9438554026642859,10.301279681887026,6.368251688243528e-8,1.1789127662371815e-5,"co-expressed"
"CRO-02G004380","CRO-03G003800",0.9532034323397235,11.367802874393577,1.994284258870425e-8,4.4599988757288624e-6,"co-expressed"
"CRO-02G005050","CRO-03G003800",0.8978956614061633,7.354265161636007,2.7745534763358616e-6,2.760012563198636e-4,"co-expressed"
"CRO-02G010700","CRO-03G003800",0.9398038394562742,9.916207088058247,9.917970936236913e-8,1.7065480514329007e-5,"co-expressed"
"CRO-02G016790","CRO-03G003800",0.9221405528301405,8.594499069525492,5.057687306847961e-7,6.696887722922104e-5,"co-expressed"
"CRO-02G018160","CRO-03G003800",0.9084625523456287,7.836776938053418,1.4001397813754555e-6,1.5691402108912523e-4,"co-expressed"
"CRO-02G018640","CRO-03G003800",0.9066188152453275,7.747021779188359,1.5866613935980942e-6,1.7401131891123475e-4,"co-expressed"
"CRO-02G020220","CRO-03G003800",0.9252490662497264,8.793840007154342,3.9106984787193587e-7,5.399219564349212e-5,"co-expressed"
"CRO-02G025780","CRO-03G003800",0.8297972535743605,5.361161642746551,6.474298386772808e-5,0.0033914355756369547,"co-expressed"
"CRO-02G026670","CRO-03G003800",0.8657619530762474,6.237409303863396,1.5160249665673124e-5,0.0010930629427014769,"co-expressed"
"CRO-02G028240","CRO-03G003800",0.8234134726695145,5.232006587286946,8.091743885797046e-5,0.004021155934984259,"co-expressed"
"CRO-02G029050","CRO-03G003800",0.9501628861634451,10.988991906076475,2.980444789488474e-8,6.238382135452214e-6,"co-expressed"
"CRO-02G029900","CRO-03G003800",0.9447799736598195,10.394864046349397,5.729608973456514e-8,1.0784370697528924e-5,"co-expressed"
"CRO-03G000490","CRO-03G003800",0.9358396309457021,9.574255080668763,1.4868023615125662e-7,2.3977846215187062e-5,"co-expressed"
"CRO-03G000880","CRO-03G003800",0.8727804025410536,6.446978554924876,1.0883687643759128e-5,8.398852174400527e-4,"co-expressed"
"CRO-03G003340","CRO-03G003800",0.8759465570439198,6.546883971927921,9.312808837599865e-6,7.397134379084133e-4,"co-expressed"
"CRO-03G003370","CRO-03G003800",0.9410552857220442,10.031027671684607,8.678486771375043e-8,1.5270883005840218e-5,"co-expressed"
"CRO-03G003560","CRO-03G003800",0.9822722568073712,18.89274996248772,3.891551007762342e-11,2.5055305865777723e-8,"co-expressed"
"CRO-03G003570","CRO-03G003800",0.9399829318962709,9.932425163568675,9.731989438653445e-8,1.6795578335679627e-5,"co-expressed"
"CRO-01G032400","CRO-03G003880",0.7873039222677272,4.603998212652045,2.4704667001424684e-4,0.009306687253976447,"co-expressed"
"CRO-03G003560","CRO-03G003880",0.9828065080466276,19.191878569910468,3.193733889408526e-11,2.1298739704613778e-8,"co-expressed"
"CRO-03G003570","CRO-03G003880",0.9191889480383515,8.415544541455985,6.3949048457033e-7,8.152429917078895e-5,"co-expressed"
"CRO-03G003800","CRO-03G003880",0.9696581485973675,14.30124545194065,1.2415561117895584e-9,4.3626643053818144e-7,"co-expressed"
"CRO-01G006740","CRO-03G004950",0.9889089198365674,24.0067627473869,1.875487951113243e-12,2.1380847815719524e-9,"co-expressed"
